,id,breed,breed_int
10029,fb8c009186d200c2f49173d89f4a4a80,sealyham_terrier,37
7270,b626c49f46a7685b9b4c124db95cb4fa,kerry_blue_terrier,57
2616,40e1ed740aeaae4eba77c3fd1748c803,border_collie,104
925,16ac25747d1a51db033d6461156ddb0b,kuvasz,107
7629,bf0944bf0ec05af3d018b40c9c5e1a3c,bernese_mountain_dog,4
432,0a6706f7864eb8871913f0e4ba07a61e,samoyed,9
2056,334275bbdccd204508bae4af26b46136,ibizan_hound,30
9503,ee2567e0e8424a216c45b34682a80472,great_pyrenees,7
8130,cb50b731cb69db275c4e5a3dbf04c9d8,walker_hound,110
4692,75ba198a7ddfe55d191ba6ca99b44622,greater_swiss_mountain_dog,56
8649,d9195974648b224678fb0ef0b86007d7,blenheim_spaniel,17
3575,58ed0514ecfd6a7df0cb2711fcbbc81b,siberian_husky,24
544,0d693ab130c18e15f923f59eb102def9,scotch_terrier,58
4159,67776971c7ad4fdca0b9acf5b7e3d67d,wire-haired_fox_terrier,60
5313,85c581c27e5087f96a06de686e97dc88,tibetan_terrier,10
2732,4357eac7a349ea29997ddaf2128f08d1,standard_schnauzer,101
2653,41b3839dbe5686a95e0209f8dd6ca123,australian_terrier,18
5745,911abd1a39cdc943dc4b0b5d3c19d86d,siberian_husky,24
7704,c0d456fd289a6f0f9a2e40192a37251f,blenheim_spaniel,17
2127,34f88e2c07dd86d88988c061b7dacd1a,malamute,67
10165,fe7ea4eb63ab5fddea120555790f9187,newfoundland,32
1151,1caded15d1b633293fb3350238fdcea5,irish_terrier,62
1196,1dc08faffb5d49f608ebffe5f293e67b,bloodhound,50
4124,66be4ab3a93b425fc7dffec7d2425e8e,norfolk_terrier,53
6035,98653befb4ff74e23ee1a0a9f2a91df2,clumber,68
3805,5e242dc5e07d364af250af626a2170cc,lakeland_terrier,21
1353,21532bd1c6dcc80e98eedbbc6cd059a7,standard_poodle,75
9145,e5c20fbe4702370b3dc2690bb72a8cd7,siberian_husky,24
8659,d953e41d5f3e8ff39a48a48db4d146a3,basenji,8
8109,ca8e824e2e6fd1321271321ea5034fe7,tibetan_mastiff,112
805,13ee74fa50b3e32356047fde4fd993ab,keeshond,66
6647,a7035c27920c29332a8b12cf0d03aa90,lhasa,33
9156,e5fb57e9d1239cd72c7855be2947b0c9,vizsla,109
1909,2ef93eb821c740c6e9ac2b2e97f58445,bloodhound,50
3959,623b2fb2677dd95ef450d9cac3995bc4,chow,27
1230,1e5ce138280eabd214664398f19491b3,bernese_mountain_dog,4
5949,96502473e0aa30557885892ed8a3e1aa,lhasa,33
8704,dab2023fc149d0c42f905ffaa78b2fa6,african_hunting_dog,44
9233,e7faa5748d8320f604aeb3fd5bbe4ab0,saint_bernard,52
6245,9ddfdc3d8e6fd346ce146cf2aaef7a9c,yorkshire_terrier,63
7362,b8876a1aae766190b66f0aec39530bdc,italian_greyhound,28
5108,813474ce7dc7e430cdc4d6d4b3b7093f,brabancon_griffon,116
409,09d462e2ad4d8c51d1a8430577891d8a,irish_terrier,62
3023,4ace2029008b5b1e9e74b21e610f0b37,norfolk_terrier,53
10160,fe5e4ee18529af1af1861efd550561a3,ibizan_hound,30
9553,ef8c805d9168bdcde66239d35834dd88,staffordshire_bullterrier,76
7304,b703bbc774d79659d9890a1bab2eeb4a,border_terrier,31
5908,9527fc067fec743019a444465358c23e,pug,26
1762,2bc117818e426ecd086f7c7435a7130b,otterhound,111
6096,99e2a7f2e8b397cea5ebb113a1fd8438,redbone,103
8874,de8c32b71a43eef41eb1af93c1baf150,standard_poodle,75
3571,58d58b7ce35bfe51429fa6b18fb2d479,dhole,87
10098,fcec543b7b4dc1fc1e47d66a9305e87a,toy_terrier,77
2480,3de22268038ba51622b7ee71acae3c14,miniature_poodle,74
4349,6c7968dc0549fb4f9586222fb3f487be,silky_terrier,34
7978,c78846e0622e79e1ccd749bfe6081c8e,doberman,96
6478,a319f3dc68e86ef3d4fb40dcbcc4de99,saint_bernard,52
4460,6f59b7fe7cec6043ec57fcc89f893140,doberman,96
9509,ee5eb948999e9f9de1ee4497faa0ffff,bernese_mountain_dog,4
120,02dfcd0a24a9c41070f4f94b4c9933ff,irish_terrier,62
9090,e49f8aaa63a2ad36d11ff50fd53e25cf,entlebucher,3
4649,7453c0ad6556fbbc5443a046855bdd22,irish_setter,39
55,0161847d5bfae154af084993fa26a1a7,giant_schnauzer,114
304,0755a940eac9a9b8cf0328b4be062096,boston_bull,41
8454,d44a665b4936c6de124c864feb339f53,shih-tzu,5
9646,f2cb6f6dfc542d47bfcea63b0dd78c6e,brittany_spaniel,99
8084,ca0125e172368e6807dd69f69534851a,samoyed,9
3295,51e0b77bbfaca4ae85cd3c5ed8190b19,ibizan_hound,30
1358,2161472479ce09cedbe99ba0dd698428,pekinese,89
3193,4ef03eeb57a551cc7376413dd1b397d0,japanese_spaniel,15
7639,bf461ad78efdb24bc7d30a062b3d82de,bloodhound,50
7057,b120195ff2d099b37987f076a5c1078b,schipperke,43
825,143ce5343024462044b72de531b5ff08,chow,27
5316,85d3972b2b9a373993bb17e8767b3dd4,dingo,70
7633,bf18acf12d970f9e93a414bce6315a4c,papillon,22
4110,664fcdf9528464aee007c046919b006e,chihuahua,106
5058,8014cba37576a7698c3cd58131e7e54f,pomeranian,6
85,0207803a6ce1bfad98e7f095c965e44a,border_terrier,31
1203,1dd2cef96311451ff368a1b49babd1d1,redbone,103
6705,a83eb7262a110f944bdf2281b55ec374,norwich_terrier,78
10124,fd80cac3ffdcd6ddcfe4d2d6f8f617f2,saint_bernard,52
3820,5e8384d94474985bd73e9eefac4aedb9,saint_bernard,52
8971,e13d468a13740374b13ad373d508c58c,tibetan_terrier,10
1268,1f7cf21f817c33782188d57fb12a4628,whippet,23
5948,96484b44c4a40f180bfb4333fe16fae5,chow,27
6425,a204ac96b29ca9f6af5571194e14ea8e,brabancon_griffon,116
540,0d4e09456d9ebfdb076e34326586f18e,brittany_spaniel,99
2246,3819208dd44ea6101beca5de80e2bad4,old_english_sheepdog,40
460,0afc7d87053cb44a529c78c0fac99886,tibetan_terrier,10
2992,49f52075406d36a58ce47f928819791a,sealyham_terrier,37
7121,b2bab263aaa473785d7c88eec236acd8,irish_wolfhound,19
9512,ee6712eed8607d6d5efd13276dcd1056,curly-coated_retriever,100
1865,2dff4c15cb99effe848ee5e4d977be87,giant_schnauzer,114
273,0672befac9ea0c8fe82c37b5a634d87c,welsh_springer_spaniel,73
4224,6930f2a5b07417d227aaf2b05917bbdc,norwegian_elkhound,25
2927,485d2218001019088c6fd9f503e0f040,norwegian_elkhound,25
7247,b5aa440f4f161b2f3b97ec382c68cf4a,australian_terrier,18
6824,ab5c5ee4b0431f391fde0ba59a253907,toy_poodle,72
5204,83627ce84483da1e7de88b7b20c1dd7e,otterhound,111
1292,202bb947018debda922ef6af3ccebf00,bluetick,49
5858,93ca132582022982cc79d99dd77a3953,chesapeake_bay_retriever,54
4327,6c03dd2dca954146bc5efaee3f10697b,italian_greyhound,28
7480,bbce1f2dcd7160bf39c92d9ace657bb2,japanese_spaniel,15
50,014c2b0cd8e3b517e649cecf8543b8fe,african_hunting_dog,44
1439,23eafc49b99c85a9cc8b21441b23402f,golden_retriever,117
1213,1e0b723f0cfc7f729b4aa02743661714,papillon,22
8126,cb26e46dc1578cb8816f6e5e24a070e0,otterhound,111
4202,68992cf4ee2ae6f1e1ed6e292dc4949e,irish_water_spaniel,82
2599,40a34dcc0b9138faedecce21c54d5af9,maltese_dog,1
64,019c92d1ff56deb9d75d809a92bc84d8,schipperke,43
5111,813f7061a301759e6fe78f360ff4cd07,whippet,23
6514,a410a7107470eae5f8d6ebf741e6c5a8,irish_setter,39
2663,41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound,2
4968,7d1a2c40bd3d70e59d803c2aad054a09,west_highland_white_terrier,64
9746,f58364e9a181f9d7e149f4cec3e9ec80,toy_poodle,72
595,0ea00d73664139c52ee1eaabc77ea478,toy_poodle,72
6363,a061fd7e669c4382b56c3290abaf8a38,otterhound,111
6961,ae9eb83de4161c01bb3e1fa53fad719f,old_english_sheepdog,40
4818,78db7499ee42192c475ba71c59d7a05b,entlebucher,3
6764,a9cc695bcbdf1b0ae3784149fcffd8ff,saluki,20
2325,39e6500353cfde17225e01a9f9f63d74,bull_mastiff,94
3405,54a9737ddc4409b9e683568cb529e9c4,saint_bernard,52
8955,e0d0ab2c3c2a2c157c34889ca09e2dd7,rottweiler,85
185,044efbf8ab3e7195b8ea3c92ef0d48df,black-and-tan_coonhound,83
2256,38561c8b2f9f72d03c960e9831f9663d,standard_schnauzer,101
4109,6640360f7db7c2a66818400cb9a290c0,basenji,8
4655,74741ee49f94edb0e50edd8079a7a089,leonberg,13
6290,9eb2557572aff149c5143e287799b48d,boxer,91
1623,28324516db1ad19c3b33c1b6ad397774,giant_schnauzer,114
6583,a59959c6df2a2b9903d5c7bcfaa8f1e7,papillon,22
6326,9f998d6174571017fdc6e8c0ee14cadc,standard_poodle,75
1984,30fa2ed07d72eeaeedfbf28b84400978,kelpie,45
7418,b9c46e0f2c351d5d1d02eb2c7d062bbf,schipperke,43
7512,bc5ca8ccf9ff7861528ad80ae89aafa8,malinois,98
7737,c1b7e93e3a09c54c89ea5b9fc543ff14,basenji,8
3360,536671e73038f26efd426701a8a1d6db,brittany_spaniel,99
3386,540b586c4e59e4287e018bf0b019aa90,leonberg,13
262,062131c6c38a1e485091c8c3329d9638,shih-tzu,5
2562,3fc59f50c6d8977f9d964be62b3eee4a,bluetick,49
7790,c2eb9f929f297504755132d03e74e009,komondor,115
9727,f4f070765892e18ce99343779e9058cb,black-and-tan_coonhound,83
3088,4c37cf1f1efbd31a074dc5ac71b5570e,dandie_dinmont,35
3967,628b789b1cb9ce81161f669669b1dc4e,entlebucher,3
953,173b54d60d2d75be13416af93098445c,blenheim_spaniel,17
6158,9b26dfa18347cdb0aaafad0baa5522b4,blenheim_spaniel,17
2456,3d41348a5b361e3de483a09161df9a46,briard,119
8741,db319f1771b92bfc20d4156fd05760a2,lakeland_terrier,21
2450,3d160295116b1d249fef3690061dfcb2,dingo,70
7946,c6a38c57908b41c162bff2889280896d,lhasa,33
3497,571778b4ab5037907c5fe7d6f3d56b52,afghan_hound,2
3861,5fb78d58dc5aa4bda751f1c675da7a51,cairn,12
7065,b14fba6e4c376bbb8b7ca5c803816551,weimaraner,48
9874,f8346f0bac3aae2f49113b3d7dabb812,basenji,8
6772,aa2d66804ee69b60bc090da5f2ff37da,great_pyrenees,7
6759,a9883ac08095cdbd08c2a36f836ebde0,german_shepherd,113
2491,3e0b102775b0ba35cc9a8775e3a1cbc3,dingo,70
3574,58e6643e5b5057b65b0f42c6ead8bcc7,papillon,22
9326,ea1527f051be904e70fab5877bbc0341,whippet,23
6513,a4104f53330c1da9e99e8764af1d2a04,old_english_sheepdog,40
3013,4a6de99a84c6dc1cf517bb43cc9fd80d,basenji,8
6364,a064e19920ce6da2dd7cca371ff9efd4,bernese_mountain_dog,4
3374,53d274d882f91f05c98504891d353b73,entlebucher,3
7447,bb13c838ee59df4d8d7db7e1b62bcfb2,irish_setter,39
10084,fca2032135773108cb9811ab71d7f5c6,irish_setter,39
9845,f7a8a885e2b28630634c3fb513277f27,lhasa,33
6307,9f4fe127f5ee381c9c38660c08c71971,irish_wolfhound,19
4542,718efe7ac68c55e355c44049d40876c5,english_foxhound,47
8172,cc77de33c6b6f0ed97200803e09e1275,shih-tzu,5
9008,e2379f60b78b0939a84ebd641ff3bb4a,cocker_spaniel,95
4749,771145b82a29f68c70e29f7bbb58797b,curly-coated_retriever,100
2947,48d81b479aaf4ccd20be5f7302f27114,english_springer,93
661,101c7d1a68a7282bbc5a1a226d81cd74,siberian_husky,24
8792,dc73bc42f35f710db421ad16a066d846,great_dane,92
6251,9dfc8ee9665e1f2645eb7752db110ba6,beagle,14
4494,7043f88b39377d1f4bdf5f4e4dc3f651,bull_mastiff,94
873,153bbd70025d2738418176e6ab7fedd0,flat-coated_retriever,102
4519,70d64638456cc0f241a45fea9ffa050b,black-and-tan_coonhound,83
4485,6ff481eeead9d641edf6f59d1016dbd7,collie,42
6295,9ee987cd2242f87a036d495ef6dfab60,entlebucher,3
164,03dfefdb2939388f7ca9578cb7c4a2b9,maltese_dog,1
10118,fd42b1ea571fbdd77c1c5ceeff8ebb76,english_setter,55
4943,7c235a63491b36c894c68171f3f791d0,standard_poodle,75
5826,932a3f628a53b53847bb86e17a8e9534,pug,26
9352,ea9134791fb20bce0b72caabfa0947a6,scotch_terrier,58
6953,ae6c48de2e67185c62fd8bfb1311bc9d,toy_terrier,77
4028,643b53a4ca7b26291c05a265a53153ee,entlebucher,3
7005,af9e1633f7fddfcaaa0c5a5488b29e2c,miniature_poodle,74
6848,abe55e39cafb1abc85bb6b00376222f0,toy_poodle,72
7687,c075c594a9483e562e8a2a198f384c6b,weimaraner,48
903,160f932c413228553024d4cc9bafc156,miniature_pinscher,16
1320,20b56b811f633f8391e81d59c00e758f,shetland_sheepdog,84
1060,1a4c781b696cf2b51d9869bad308578c,ibizan_hound,30
5681,8f366598018cc9e785cfbb461b3b01da,old_english_sheepdog,40
3555,586f6c70898d463676f8e6e1e2b96b1d,mexican_hairless,69
6184,9be08e8cc72c67bd3a0cb9dfbab9fd3b,giant_schnauzer,114
7048,b0ba782b54de66ab1c3a340b5cfd9d9a,keeshond,66
2944,48b7a7cb06dfe7e1b2ee57867b2727c9,norfolk_terrier,53
1493,24eff2c8a8903d51bf1c1888351f6494,chihuahua,106
623,0f3416f29133c2df1b00be4448dc4473,border_terrier,31
7342,b7f8b7abb1d81857420081be4d087785,dingo,70
7931,c6490dd60b2c31345e74f93b1c4231e5,giant_schnauzer,114
4960,7ccda9a3e0a1c771f7bebc04f0b6bb0f,malamute,67
1889,2e9be023f054bd4139ea30d699008be9,basenji,8
8504,d58d8ea5531a3326f4467cb47bb05b35,briard,119
5992,971558f84a2f4325f0d7460798f65331,pomeranian,6
6243,9dc749a8498efff9f9e81bb6bb159451,scotch_terrier,58
8380,d24723e50b59d53ef53aeb0189c2a73c,walker_hound,110
6111,9a1f6626718348e63497ed0279d1dd6f,leonberg,13
8959,e0f559dd162599f6bd888d53626d3c6d,pomeranian,6
6623,a67ec52536eb7e8c71c9c9d41b9f1de2,german_shepherd,113
2236,37eef53bb1353736a04e83538beb4cfc,dingo,70
8284,cf835d1c4bc696f14bc631156c9a770f,pug,26
6931,ae041dda85d54e44e581ab76f536208a,english_springer,93
158,03ca2c79345f4c27232ed5b0dc2821c2,otterhound,111
1753,2b5c0c29ae9783290d924b2f8d365466,whippet,23
1843,2d619ed09dfae38b0f73b5b75d1db784,irish_terrier,62
3264,511bfe35ff282294f6129c55bd6c33f6,malinois,98
200,04a3f5dc6d985601f354ab4434645d83,greater_swiss_mountain_dog,56
7337,b7cc2933c599642388ff6d446bbef59f,bull_mastiff,94
9872,f82a2b46267b6d4edc62c76ebdb0fc8b,miniature_schnauzer,80
9187,e6c13efafeb9ead1ba224c0fe9edf59f,papillon,22
9332,ea28a7ca3ddea1be196b48623e1ecd4e,affenpinscher,71
7718,c138a69989ef76b3a5720df81f592f92,shih-tzu,5
5939,960291f7df24618b6f643bdb7db726f5,eskimo_dog,118
2046,3303feb629eef7ee44f6398c91745f73,australian_terrier,18
2430,3c6ec531552c07c174a2fb1b2284c7e4,pembroke,29
1831,2d30f37b3d5d20b9740e3fdd273101bd,pembroke,29
1617,280d29e9e2f9cf53e8deba4dc1d352fb,bull_mastiff,94
94,024ecfa590271db8616bfaa59159d7b2,malinois,98
3525,57bce5e34f5f57d13e8136f578a522eb,tibetan_terrier,10
3549,584a27a01ea4e54d777424d906385c1b,giant_schnauzer,114
10030,fb9ad84feb0f23f26247056b830f6e36,irish_setter,39
9085,e47cac448a3250262bee5660d393da9a,dingo,70
9078,e438c6b845a8498620dc14f2f25bf603,dhole,87
837,146fcb253fd7b73b2c9f20d91a49f400,chihuahua,106
9689,f3c645a41e15598e326c368253d0703f,bluetick,49
6505,a3d1004edc7a8c4db6f5fa3923d1983e,basenji,8
4439,6ed008f02d1914e33f46b42f27dd5ad0,old_english_sheepdog,40
9342,ea6c7f6e749d8aa9512054c47585e298,doberman,96
5748,9130e19e00eb59baece5d77695016eb5,eskimo_dog,118
269,0653d31ae648e2a6628ee3f440729361,basset,59
2153,35cc113cc5807a081a22317ddc0e6861,irish_setter,39
3895,60a9aafef2834e389fde21293e41406b,welsh_springer_spaniel,73
1899,2ebd03cafba22edf2556cda2a6759e19,toy_poodle,72
5895,94bb794f3d3c30cf570938a121b1805d,old_english_sheepdog,40
7944,c696ef33b6a562d11f581867cf19042e,wire-haired_fox_terrier,60
9545,ef50a04a3363a88a9ab1c8e5f2bfd687,bloodhound,50
3132,4d6f99b3534a4064f83b2dbba4a297a2,soft-coated_wheaten_terrier,105
4248,69d9fb236d6c980ce97cab91f70961a7,irish_water_spaniel,82
6216,9cce6280e5e2de7c87fc71995dd092c4,otterhound,111
6835,abb194f697f5e00bc8be1e29c54ec3d7,keeshond,66
1825,2d1c767f731465473c9c84abfaee35ea,pembroke,29
7658,bfd5b637965b0594c9b115d4ad3426d6,kelpie,45
6217,9cce979c602d678cb93a97f8e69a6070,maltese_dog,1
8012,c872f67d6cc59584cf643dab086a6371,weimaraner,48
4429,6e98ffcac8849ec25bed7b1a63ae25e6,pekinese,89
5862,93e99e11f97f9f31f0a68f91e955fbe1,silky_terrier,34
9067,e3d9ae0a1ff03eeb37b6ca4bce7bad97,beagle,14
7246,b5a628e9eb023913a2f9c138676ec455,standard_schnauzer,101
346,08571d6bb5ecf6c9b7a145dc24043088,dandie_dinmont,35
5348,8693c4778a1689333d01a5e505fa7993,keeshond,66
2021,322ae8b57db468bdaee8f450e980cf8a,chihuahua,106
7706,c0df63bcc4d3e7d829307a331bcd6abc,basenji,8
5230,83fad0718581a696132c96c166472627,pug,26
9483,edaba2592430f96c84ef0ae0817c4328,german_short-haired_pointer,90
4876,7a3c94859e26ad31c92fb520306ca793,dhole,87
7475,bbb7767c16389ec8cb94245ec952db3e,newfoundland,32
4,0021f9ceb3235effd7fcde7f7538ed62,golden_retriever,117
8053,c9467a941ab7f1e761918f65d287f557,pembroke,29
2409,3c065e008579b47bb0dc587a423c4233,old_english_sheepdog,40
3101,4c92d3e3899d68ba9be2165e646f6024,cardigan,86
2822,456c99786d8c96a075518d8ecb8aa809,golden_retriever,117
1426,235e1ec918707fc74225de8a5bfad3fe,great_pyrenees,7
2527,3efa1c5b966b6ce836b87db21f00c48b,shetland_sheepdog,84
5618,8dc980c9f136b41bf36d0490cdad2ce8,maltese_dog,1
6427,a2231ba7d07b51253f5c443540896d16,pembroke,29
4710,763e362b15a547d8520f76a42d84587e,dandie_dinmont,35
8451,d43d6256b3af171cda8b432de000afb0,collie,42
6554,a4f8ba6aadd7017751b56ad0be5b96b3,irish_wolfhound,19
7414,b99f4f25c568301b36e3746070012f15,bloodhound,50
6467,a2d1737311988806e991f908de9fb088,afghan_hound,2
2820,45616c291b8ea55e42690811afc2f12c,tibetan_terrier,10
2522,3edd4b452d1c62d2db921fb4a7cb3c62,standard_poodle,75
4702,760dd9cebbf15001a231965bab703524,irish_terrier,62
6007,978a9eee19b794afb59da56af20e8714,blenheim_spaniel,17
4163,67876d755ce7081155a4a289559c548c,brittany_spaniel,99
9954,fa0561b43695b11a89447ae47afdbfeb,english_foxhound,47
7502,bc198e31d0c17f265239d4cf515104cf,siberian_husky,24
2317,39c5e615487052820786779d4abc637c,italian_greyhound,28
6258,9e14a1584d8ee8447ff5f71896fca8a8,welsh_springer_spaniel,73
4366,6cd03c2afbbcb2ff6dffd31306555733,norfolk_terrier,53
5976,96e05a4c7dde1737370357973d146709,chesapeake_bay_retriever,54
1218,1e1650836e5d0dc6b49b2d3c91b36d59,bluetick,49
700,113ef2bb9e14d89f927314f73d573313,maltese_dog,1
9378,eb4ddd17cbdda67c5bab81f6407fc1ba,english_springer,93
287,06faa041b335551e3ccf3c239d006425,basenji,8
4639,73eb72a5f4c8741d02b7ed9a62311f83,staffordshire_bullterrier,76
1450,2434d734f7ca85eb4733884ba23b7c68,old_english_sheepdog,40
9644,f2b70abdaeaae871fba924ab80d3253e,brabancon_griffon,116
7023,b0209bfa37c3a298bc2c660740e970a4,brabancon_griffon,116
9457,ed1e8f8f6231a658f173cc2e4c74af86,leonberg,13
1662,29434945d64aed89e7c1968de3b4285b,malinois,98
4279,6aba454aa04923b780477f24f80534af,cardigan,86
6492,a379cc5509118133fc0c40ad495e95cb,collie,42
9207,e779a2c3d07afb0056a1e33298e9eecf,black-and-tan_coonhound,83
7146,b35c6faadffc04f701df7b07c7944c29,newfoundland,32
1401,2294fdf8ceba2e6846e68a9ae1099997,gordon_setter,65
8399,d29b0c5038e14572446722d1aacf5200,weimaraner,48
1840,2d55b4e8bb13c78ade9d76d882825f6c,australian_terrier,18
4281,6ac9f2a24178056fe290fb14c4aa220d,otterhound,111
7918,c5ea038cd31e3b6a37fee4b1338a3ae3,basenji,8
161,03dc61595ad9dbf49e3998cf586ca8cb,scottish_deerhound,0
5652,8e7256b23446acbd33967122787c1eb3,tibetan_mastiff,112
5942,961aab1d30044142287d7ce30c45b65b,toy_terrier,77
5264,8494afd34e3a2e81bec37e4dfdc67f8d,maltese_dog,1
309,07751d1687e0233ff638889d8b365709,whippet,23
4827,792cd4056f5d7c3abf870d72c8a6abf7,komondor,115
401,099b068027c41251d29f75a311cc5e5c,french_bulldog,108
7267,b61df6dac68a083446aea7738c74e5d9,miniature_pinscher,16
1837,2d48dfbeb942e43157564559e4fb3ff6,great_pyrenees,7
582,0e63b24bfd67158963830f64b5126aef,blenheim_spaniel,17
8752,db57320475dd90d5e070882d0804a629,english_springer,93
2828,45aff5318dfcea583693c13c8e36e6e3,pembroke,29
7887,c56d360b7601ce3882d5016abdc83157,weimaraner,48
2657,41c34721b40d1cc8b46118d8cd5c1146,norwegian_elkhound,25
3925,617a97ed0fd13dc98209c2d9db544d8b,sealyham_terrier,37
3772,5da9f0c7bbe0cbe6bc523d1749673557,afghan_hound,2
10213,ffca1c97cea5fada05b8646998a5b788,english_foxhound,47
2489,3e0a4d4a13e170d406d4e48aee99fec1,whippet,23
6466,a2cf649e9d08ee2289ca1dd90e089cc3,miniature_pinscher,16
4246,69ba753079fe58a8bb749fe4bb0beb9a,newfoundland,32
6882,acd70a662678da5020f8053ba2557c96,west_highland_white_terrier,64
2669,41fa57d682dc6269870fa0902f3150e2,african_hunting_dog,44
5215,83a2c4f31613176270ce8df50f718431,kuvasz,107
6655,a72fac01497e296e32fab4192df57531,ibizan_hound,30
139,03564fbb4aba93dd80e5c7cd76f28d28,walker_hound,110
10199,ff7334b06cee8667a7f30eb00e0b93cf,whippet,23
1187,1d941ae00a3e93cdda72589783a50129,tibetan_terrier,10
3698,5c355ba4a15e03b58d785c2decaed9e5,labrador_retriever,51
7768,c262517d318bf15ef67b2e6164d1d665,ibizan_hound,30
9398,ebc4076f8944a2451771bc2b84859dc4,great_pyrenees,7
330,07f1b6214597af2f04a27c375a602a0c,otterhound,111
9891,f8a16c174f672a88dff675bf2aa5e41f,flat-coated_retriever,102
8214,cd40acc3fbfd0ca5a1985eea44d8493b,chow,27
5921,9584bf3b986648ffcfd08f27b16d3c1f,basset,59
8594,d7aaddb8f9b021acc82989d6f4144710,borzoi,88
9256,e87a86f29c8709e81bbea9c8139d739c,bull_mastiff,94
1652,290a83cd8331cfe96a1846f5e1977b55,basset,59
5759,917ce8504f2a5347de1686975842b4bf,saint_bernard,52
545,0d695ef1bfe438be0cedcb8ef146afad,border_terrier,31
1191,1da98c9c285b5a47dac2f31917a24b11,leonberg,13
3770,5d99d8e782109b2cd82754057cfa588f,toy_terrier,77
1803,2cab6591e1da25b4e6658cebec78f0ff,curly-coated_retriever,100
9928,f988271af1ca0e21b76b8cb318bcf4b3,border_collie,104
1032,1986d8c21c77b80cd81c2b2e1fe24665,blenheim_spaniel,17
4118,669d0c285f652eb96a97f45b8c7f1bb4,scottish_deerhound,0
7594,be575caa5b993cf44f40ac8193db9597,siberian_husky,24
9203,e76687c549303fb57aae9866739f44b8,mexican_hairless,69
6743,a90c8510c0d41d4e40efa58e4c93a996,siberian_husky,24
5357,86eb66186b5f7ddb93ada8b4cb4065b3,clumber,68
1050,1a10e334ddc6c8a2cd20e0e48a9f7ddb,blenheim_spaniel,17
8149,cbc3a36f42d9c1a97577354bcde3716d,otterhound,111
2540,3f4677ac28ed7d52a781dc9a3c378eaa,miniature_pinscher,16
5827,93363408e03721a55c0e179e9540d048,lakeland_terrier,21
197,0496d4170e295688e8d6929b239dd4fb,border_terrier,31
6048,98c91e68395f3ecd645b5b21987a1a4e,standard_poodle,75
539,0d3b46bdc45c8bc24ed89cff69f06ab3,basset,59
6215,9cc4a7f129eca8f31387c624ada69790,lhasa,33
5055,8001b079625ce8a590a8dc073869add5,yorkshire_terrier,63
7142,b336c665f071a1b9d0a8020569c4b2c4,kerry_blue_terrier,57
4008,63c2fe18c2d62be4cc89e56b36cf9879,mexican_hairless,69
6523,a429f16af4f529fe398b90b740761d73,miniature_poodle,74
8762,db8cdf3de2c08f37e50c29b89a0bfa2d,kelpie,45
6493,a37ff46b9d664e5f9174d4d03a06fbef,malamute,67
840,14914d7f0348c56b32a779596c11ecd6,kuvasz,107
7132,b2fad5b45f040f4bd58c907fc5b9983f,ibizan_hound,30
8653,d934720e6736c27c3983574b5d70e4fe,entlebucher,3
1871,2e3a303f1eadaadb80245424f314bbdd,toy_poodle,72
7653,bfbc2d849ad444ce3c7d4f7b0e4ea4c0,irish_water_spaniel,82
5306,85aa7704009ba5e05f4b73fc96602b7c,rhodesian_ridgeback,38
8736,db22ca12428ebe70eb4e176973ee3cbb,ibizan_hound,30
9548,ef68f5e897135b01ea02853efd8e8344,lakeland_terrier,21
1548,2648268c5276c81d37c63d335ca930c1,tibetan_terrier,10
5555,8c3c5a2ab2212dae4745f271854101b9,cocker_spaniel,95
6256,9e0f478fa1403405ab209051e4e0afa3,pug,26
8014,c87d6967fb9aec26a6ca305368088610,standard_schnauzer,101
6094,99dcd0466a2200c131cd225f4fb60e95,afghan_hound,2
1381,21eec2cb15c5b4948605bf5d2c9ab87e,great_dane,92
3606,599e3543a10a09cdf758b78df494e532,clumber,68
2824,45796593d59bdc14ad227000de470c0d,english_setter,55
8311,d00a08d162750e970a53c096f0e5c63a,tibetan_mastiff,112
2730,43566e664cdacb3393cb614a8713ea63,standard_schnauzer,101
5650,8e6c4873efd059a52cc41084b6824878,maltese_dog,1
4125,66c22f37d5db2318dd6a8f8bf0978180,shetland_sheepdog,84
2061,3385d18efca5d71b1eb82c395bd01b95,african_hunting_dog,44
643,0fbacbbdb4ad588598757b6d4bd111f1,standard_schnauzer,101
244,05a5e6f6b575688dc304ae72635db7b6,italian_greyhound,28
42,011e06760794850c40f23d6426c40774,dhole,87
7936,c66bea53a3b615683a2248d664fd3813,boston_bull,41
1864,2dfc5a83323990d5e42e2912dc1a884a,bouvier_des_flandres,46
6332,9fbbb409d665cd228436cb2c7cfff39e,pembroke,29
5047,7fab16b0b5722629627392b761e22e00,chow,27
5184,82fde5fcaae01023c6625fabe6bf8637,dhole,87
4812,78ba53d157186b9c4de0da5d6897a1db,airedale,11
7402,b9480efcc378fcc84c6e939dbfa59414,clumber,68
5451,89962510e8e4ad50a1de642bf49945df,pomeranian,6
5734,90ce42cb4fa91a9e5709c799021e0e38,beagle,14
7666,bffc7036e3c90a13e85e540837dfa9df,irish_terrier,62
1435,23ddca9977a7c6547e2502b26cec80fc,chow,27
3270,513c306609eeb668986edd05b1bcd6b2,lhasa,33
3072,4bb8d3ce941405a50a75b1a7b3b831d3,beagle,14
