,id,breed,breed_int,filepath
9896,f8accfdc2c24ee99bca4433e33e2a975,curly-coated_retriever,102,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8accfdc2c24ee99bca4433e33e2a975.jpg
9897,f8b5c9e7e0aaa1412dcf01199e64c8d7,cardigan,84,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8b5c9e7e0aaa1412dcf01199e64c8d7.jpg
9898,f8c2b71ba0ee8fb0b64a589f12c98618,papillon,22,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8c2b71ba0ee8fb0b64a589f12c98618.jpg
9899,f8c3ce8448eb8b1a4e5cb611595be906,pekinese,88,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8c3ce8448eb8b1a4e5cb611595be906.jpg
9900,f8c92d371c9f07b52bb6292fe4bdcc3f,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8c92d371c9f07b52bb6292fe4bdcc3f.jpg
9901,f8cc0c4e9be6827494a77260d383884f,pug,26,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8cc0c4e9be6827494a77260d383884f.jpg
9902,f8ce0925091c9c81fec5ab16c1109f57,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8ce0925091c9c81fec5ab16c1109f57.jpg
9903,f8d289525782f3caa8cb51627063ef22,toy_terrier,73,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8d289525782f3caa8cb51627063ef22.jpg
9904,f8d48f89aaa55962d4beb853a128eac7,silky_terrier,33,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8d48f89aaa55962d4beb853a128eac7.jpg
9905,f8d6ec246da32576653776342d52cb69,dandie_dinmont,36,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8d6ec246da32576653776342d52cb69.jpg
9906,f8df586a37584e859e252778a221391b,black-and-tan_coonhound,83,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8df586a37584e859e252778a221391b.jpg
9907,f8e24c6d9d34d762c90c02efb45a96a3,miniature_schnauzer,79,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8e24c6d9d34d762c90c02efb45a96a3.jpg
9908,f8e530f56e73403c8d69d29fbc391a06,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8e530f56e73403c8d69d29fbc391a06.jpg
9909,f8e53f2c3cdcdd5e42e7337d5b5156b4,redbone,104,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8e53f2c3cdcdd5e42e7337d5b5156b4.jpg
9910,f8e931fdc022ea586f2bcd50ca6de106,kelpie,43,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8e931fdc022ea586f2bcd50ca6de106.jpg
9911,f8ed43ad1a94147b0a53b9cb3fb2d4bc,malamute,64,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8ed43ad1a94147b0a53b9cb3fb2d4bc.jpg
9912,f8f529ee9da3f9edc72983ee020f3fbc,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f8f529ee9da3f9edc72983ee020f3fbc.jpg
9913,f901b7392fff2c1c3991bb8f7b31bfe3,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f901b7392fff2c1c3991bb8f7b31bfe3.jpg
9914,f901c393eca491f1c03b88b31fa956fc,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f901c393eca491f1c03b88b31fa956fc.jpg
9915,f9024336c267f4dd4de82cf5f617ffa0,toy_terrier,73,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9024336c267f4dd4de82cf5f617ffa0.jpg
9916,f90e5fa3f7dabd3292fecf4312ba98c4,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f90e5fa3f7dabd3292fecf4312ba98c4.jpg
9917,f918d591dda3b7c1490f70dc92a7fb8e,miniature_schnauzer,79,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f918d591dda3b7c1490f70dc92a7fb8e.jpg
9918,f921b60576b1055884307f1f6d42997f,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f921b60576b1055884307f1f6d42997f.jpg
9919,f922fcb519e1f55ca99e8c3bb9e07619,australian_terrier,16,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f922fcb519e1f55ca99e8c3bb9e07619.jpg
9920,f94a145a3a291fc2c535d135938aea72,gordon_setter,66,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f94a145a3a291fc2c535d135938aea72.jpg
9921,f955bc6cf429a3957922f4155689c857,borzoi,89,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f955bc6cf429a3957922f4155689c857.jpg
9922,f9561a534df6add1af1806bfa1558fde,cocker_spaniel,97,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9561a534df6add1af1806bfa1558fde.jpg
9923,f95ac23ee909194006c538c4fc6e6750,bluetick,49,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f95ac23ee909194006c538c4fc6e6750.jpg
9924,f9698ad44b009757cfacd9f171310651,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9698ad44b009757cfacd9f171310651.jpg
9925,f97b9b8848683ab240cffeda2c855502,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f97b9b8848683ab240cffeda2c855502.jpg
9926,f97da1d8c57873986183092ec4d5fc13,japanese_spaniel,14,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f97da1d8c57873986183092ec4d5fc13.jpg
9927,f98392bfae7d0aa35ecc4993ee2afbaf,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f98392bfae7d0aa35ecc4993ee2afbaf.jpg
9928,f988271af1ca0e21b76b8cb318bcf4b3,border_collie,103,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f988271af1ca0e21b76b8cb318bcf4b3.jpg
9929,f988f65f2b26404fa16698ed835ac08a,whippet,24,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f988f65f2b26404fa16698ed835ac08a.jpg
9930,f9900b44f49e5075c5b3fb589d1aae4b,pembroke,28,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9900b44f49e5075c5b3fb589d1aae4b.jpg
9931,f99c0ede8bf16d5e94a3a69ffb97b341,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f99c0ede8bf16d5e94a3a69ffb97b341.jpg
9932,f99cdde623294ec669ff9f2a31e17830,appenzeller,81,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f99cdde623294ec669ff9f2a31e17830.jpg
9933,f9a1339b0ef12e47ae875a86cf91524b,dandie_dinmont,36,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9a1339b0ef12e47ae875a86cf91524b.jpg
9934,f9a2077bcf32a5d9d33176f52cbcc65c,norwegian_elkhound,23,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9a2077bcf32a5d9d33176f52cbcc65c.jpg
9935,f9a2d5a36d32c2c1285cf46fe05972cb,cocker_spaniel,97,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9a2d5a36d32c2c1285cf46fe05972cb.jpg
9936,f9a664aff90ef04521974670cbd19cfe,doberman,96,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9a664aff90ef04521974670cbd19cfe.jpg
9937,f9ac470f280837eda01169eafa5f0d23,briard,119,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9ac470f280837eda01169eafa5f0d23.jpg
9938,f9b333457342a87a8321d8686035a7cf,ibizan_hound,32,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9b333457342a87a8321d8686035a7cf.jpg
9939,f9b4e4ed6e77eca2ea940b31e58b408e,irish_setter,39,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9b4e4ed6e77eca2ea940b31e58b408e.jpg
9940,f9b6c793a3720605ed68242e73d228d9,borzoi,89,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9b6c793a3720605ed68242e73d228d9.jpg
9941,f9b7736812c24f6de73012511303fb28,standard_schnauzer,101,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9b7736812c24f6de73012511303fb28.jpg
9942,f9be292e5e04c9ff629ead6c17d5d87d,miniature_poodle,76,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9be292e5e04c9ff629ead6c17d5d87d.jpg
9943,f9bf12ee2c9856d37d12b6299af87f8e,welsh_springer_spaniel,75,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9bf12ee2c9856d37d12b6299af87f8e.jpg
9944,f9bf654be6ec7d1c40935aa397a3edbf,african_hunting_dog,46,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9bf654be6ec7d1c40935aa397a3edbf.jpg
9945,f9c6acac2e566ae605ed9c7c1ecd6450,leonberg,12,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9c6acac2e566ae605ed9c7c1ecd6450.jpg
9946,f9c845c69830b3682fbbbcc3fc139b44,bluetick,49,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9c845c69830b3682fbbbcc3fc139b44.jpg
9947,f9d4235a0740a33550852fe5393aa929,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9d4235a0740a33550852fe5393aa929.jpg
9948,f9d6e1b8bc0906d38bab497a228af52e,blenheim_spaniel,17,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9d6e1b8bc0906d38bab497a228af52e.jpg
9949,f9dd329f6a9df4dbad0d100aa2df0fd8,great_dane,91,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9dd329f6a9df4dbad0d100aa2df0fd8.jpg
9950,f9dece751a4afe2330c02007681a7f81,collie,40,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9dece751a4afe2330c02007681a7f81.jpg
9951,f9eedeff3a54f28301468decc50e3def,curly-coated_retriever,102,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9eedeff3a54f28301468decc50e3def.jpg
9952,f9f253c1bf65d4ad1907faec9328eef2,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9f253c1bf65d4ad1907faec9328eef2.jpg
9953,f9f2c52b196c9da8c7c98c68003d4f08,schipperke,47,e:\daidai\projects\dog_breed_classifier/input_data/images/train/f9f2c52b196c9da8c7c98c68003d4f08.jpg
9954,fa0561b43695b11a89447ae47afdbfeb,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa0561b43695b11a89447ae47afdbfeb.jpg
9955,fa0a112efe3604938af42b371c6227da,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa0a112efe3604938af42b371c6227da.jpg
9956,fa0b4de9dbacd9faa3a5a4f2adc63195,boston_bull,41,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa0b4de9dbacd9faa3a5a4f2adc63195.jpg
9957,fa1a19bd9f99b862cb0a986cbc0ea803,appenzeller,81,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa1a19bd9f99b862cb0a986cbc0ea803.jpg
9958,fa1ae7cd7d26a1dbc29149daa8b03ea6,bloodhound,50,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa1ae7cd7d26a1dbc29149daa8b03ea6.jpg
9959,fa1e9d2b34ac79ba9b2358b2c0d803f5,bull_mastiff,94,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa1e9d2b34ac79ba9b2358b2c0d803f5.jpg
9960,fa24ae09f6c25172009016b9dbec322d,airedale,10,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa24ae09f6c25172009016b9dbec322d.jpg
9961,fa26802c7a0ff2fc7dcabb9999a6c4b3,silky_terrier,33,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa26802c7a0ff2fc7dcabb9999a6c4b3.jpg
9962,fa27c3d52a9c8a3c6f6801e92297963f,kerry_blue_terrier,59,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa27c3d52a9c8a3c6f6801e92297963f.jpg
9963,fa289147f856e2525ee70529a6d0ac52,rhodesian_ridgeback,38,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa289147f856e2525ee70529a6d0ac52.jpg
9964,fa2a33c1dc8b39ad51738408b289a0de,briard,119,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa2a33c1dc8b39ad51738408b289a0de.jpg
9965,fa3399d2f5241d807e0942b9807c2b4f,american_staffordshire_terrier,95,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa3399d2f5241d807e0942b9807c2b4f.jpg
9966,fa35207eea3c0d9939c1df7c86222853,kelpie,43,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa35207eea3c0d9939c1df7c86222853.jpg
9967,fa3bc3e096a2967f26113992b29b23b5,toy_terrier,73,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa3bc3e096a2967f26113992b29b23b5.jpg
9968,fa3d5cedd5c63e5cc0c04acadf95cb35,basset,60,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa3d5cedd5c63e5cc0c04acadf95cb35.jpg
9969,fa4387315a7d0a81f033dc647546220a,basenji,8,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa4387315a7d0a81f033dc647546220a.jpg
9970,fa4b9e80e2300c45a73f165fd34b3378,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa4b9e80e2300c45a73f165fd34b3378.jpg
9971,fa4fdbc06a4bf03494884f3dcb062db0,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa4fdbc06a4bf03494884f3dcb062db0.jpg
9972,fa5054c5187c7171c546bd6a46b8346f,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa5054c5187c7171c546bd6a46b8346f.jpg
9973,fa5296383aa39dd516c2f5610c6e71b0,collie,40,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa5296383aa39dd516c2f5610c6e71b0.jpg
9974,fa537c93c484404490f0bdd71c79ab6c,toy_terrier,73,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa537c93c484404490f0bdd71c79ab6c.jpg
9975,fa5d72cb50d3ab87bac4bedbfd45d3b0,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa5d72cb50d3ab87bac4bedbfd45d3b0.jpg
9976,fa5df9801dec89450f56f373b074518c,great_dane,91,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa5df9801dec89450f56f373b074518c.jpg
9977,fa607eaf5aa5a95f58a6c43df1147e07,wire-haired_fox_terrier,62,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa607eaf5aa5a95f58a6c43df1147e07.jpg
9978,fa6247111ff3f3cc66713b4bf7c7d1b9,great_dane,91,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa6247111ff3f3cc66713b4bf7c7d1b9.jpg
9979,fa69bf620cee03a93e32188ff3872c43,black-and-tan_coonhound,83,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa69bf620cee03a93e32188ff3872c43.jpg
9980,fa6e79b065e3f95cf98430ed54700301,keeshond,67,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa6e79b065e3f95cf98430ed54700301.jpg
9981,fa6e79c819e06406740a88773b7f035c,whippet,24,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa6e79c819e06406740a88773b7f035c.jpg
9982,fa72d780b780d1a8fda59852ab62738f,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa72d780b780d1a8fda59852ab62738f.jpg
9983,fa747f34cc4dc45dffd28135501c6688,collie,40,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa747f34cc4dc45dffd28135501c6688.jpg
9984,fa79fd049300f5082393fa99a142cd7f,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa79fd049300f5082393fa99a142cd7f.jpg
9985,fa7c0ebcade9a63facc59f32f96a5c17,english_setter,54,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa7c0ebcade9a63facc59f32f96a5c17.jpg
9986,fa7d15c8d452895566586913f123a947,german_short-haired_pointer,90,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa7d15c8d452895566586913f123a947.jpg
9987,fa8442a15275571b324a9e9ad6c7f3ed,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa8442a15275571b324a9e9ad6c7f3ed.jpg
9988,fa85c1ccb2fa7ff39d78bf2b821bcdd5,whippet,24,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa85c1ccb2fa7ff39d78bf2b821bcdd5.jpg
9989,fa96ff3a3b523de0b176e052843fd152,weimaraner,48,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fa96ff3a3b523de0b176e052843fd152.jpg
9990,faa111bd776cdece79144aad36558eba,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/faa111bd776cdece79144aad36558eba.jpg
9991,faa2c24c801b37aca93ac744da51c2c3,boston_bull,41,e:\daidai\projects\dog_breed_classifier/input_data/images/train/faa2c24c801b37aca93ac744da51c2c3.jpg
9992,fab162b7c732afd2e0886e1fb158862f,beagle,15,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab162b7c732afd2e0886e1fb158862f.jpg
9993,fab313f7c055d30e79a8590ab05d54f3,japanese_spaniel,14,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab313f7c055d30e79a8590ab05d54f3.jpg
9994,fab341dadc50afc1a507a9910d5101b3,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab341dadc50afc1a507a9910d5101b3.jpg
9995,fab4a52198780919e77a541aec737484,lhasa,34,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab4a52198780919e77a541aec737484.jpg
9996,fab62c77c1af3606f359f987ed9b844e,giant_schnauzer,111,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab62c77c1af3606f359f987ed9b844e.jpg
9997,fab782d25875a7cf5298cd2e2aa01cd5,rottweiler,85,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fab782d25875a7cf5298cd2e2aa01cd5.jpg
9998,fabd0085e9b6b9c83b9fb419e0a2b5b7,bedlington_terrier,35,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fabd0085e9b6b9c83b9fb419e0a2b5b7.jpg
9999,facdc30ff148a0154121f1e17cac86d7,samoyed,9,e:\daidai\projects\dog_breed_classifier/input_data/images/train/facdc30ff148a0154121f1e17cac86d7.jpg
10000,fad30cde8ff696cba83278a55a8de87b,pembroke,28,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fad30cde8ff696cba83278a55a8de87b.jpg
10001,fae43d1ff21d5a8847887f7c7695afa5,cairn,13,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fae43d1ff21d5a8847887f7c7695afa5.jpg
10002,fae8e42fae61856a5bd13bd4ac88b8dd,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fae8e42fae61856a5bd13bd4ac88b8dd.jpg
10003,fae9b4b30924265a3098d8e524fc47d2,boston_bull,41,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fae9b4b30924265a3098d8e524fc47d2.jpg
10004,faf615fd8d21d9906b8ab5091e4f5b82,scotch_terrier,56,e:\daidai\projects\dog_breed_classifier/input_data/images/train/faf615fd8d21d9906b8ab5091e4f5b82.jpg
10005,fb0568b6c25ef5bc9dded95154b1cfc9,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb0568b6c25ef5bc9dded95154b1cfc9.jpg
10006,fb0c9c4e476ef5deeb432e2326c1f3da,ibizan_hound,32,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb0c9c4e476ef5deeb432e2326c1f3da.jpg
10007,fb119fab818c9c46445105a0e05a1fbf,basset,60,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb119fab818c9c46445105a0e05a1fbf.jpg
10008,fb1cdd8ff249b6ee7c2af2e89ff644d4,yorkshire_terrier,58,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb1cdd8ff249b6ee7c2af2e89ff644d4.jpg
10009,fb1d0dffd97612ee562cc17a98b683e4,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb1d0dffd97612ee562cc17a98b683e4.jpg
10010,fb1f17d411a56a2740310b4c06595877,bull_mastiff,94,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb1f17d411a56a2740310b4c06595877.jpg
10011,fb1ffb75a67173aa922f40c11c40264a,bloodhound,50,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb1ffb75a67173aa922f40c11c40264a.jpg
10012,fb211e01f77eedac02e92d6bfeedb3ab,tibetan_mastiff,110,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb211e01f77eedac02e92d6bfeedb3ab.jpg
10013,fb23c7c26cc49324b9081e2086b32409,blenheim_spaniel,17,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb23c7c26cc49324b9081e2086b32409.jpg
10014,fb2d408bfd49f5a720c3192f7a1cc519,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb2d408bfd49f5a720c3192f7a1cc519.jpg
10015,fb2f2e9ccc7d47d475dcca8666d887f2,basset,60,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb2f2e9ccc7d47d475dcca8666d887f2.jpg
10016,fb32a67c8f89942906d08973dbad87b0,sussex_spaniel,80,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb32a67c8f89942906d08973dbad87b0.jpg
10017,fb4dbb9921a74bb2bab11c10a123971b,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb4dbb9921a74bb2bab11c10a123971b.jpg
10018,fb542f35faf7843778cb2c35d81a7a44,eskimo_dog,118,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb542f35faf7843778cb2c35d81a7a44.jpg
10019,fb56acfbe4b95a0df7a4b9e6bddbafd0,affenpinscher,69,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb56acfbe4b95a0df7a4b9e6bddbafd0.jpg
10020,fb5898e240410c7d736548bf938bbc0a,shih-tzu,5,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb5898e240410c7d736548bf938bbc0a.jpg
10021,fb6a9896061f29a967d802e4f6dbbd74,german_short-haired_pointer,90,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb6a9896061f29a967d802e4f6dbbd74.jpg
10022,fb6bca9a75ead518333fd3c98aa4dc40,kuvasz,106,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb6bca9a75ead518333fd3c98aa4dc40.jpg
10023,fb7160e2b5699b6c1548f2f7232f4774,dhole,87,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb7160e2b5699b6c1548f2f7232f4774.jpg
10024,fb72489572110ed6d3e563c45f3ecb3e,leonberg,12,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb72489572110ed6d3e563c45f3ecb3e.jpg
10025,fb73518d7dc9e11b00c978d23115b8c6,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb73518d7dc9e11b00c978d23115b8c6.jpg
10026,fb7a49c3ed2c5f1a82d562fe0792c3fb,african_hunting_dog,46,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb7a49c3ed2c5f1a82d562fe0792c3fb.jpg
10027,fb80f89c84c6c2649964b574918e02d6,newfoundland,30,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb80f89c84c6c2649964b574918e02d6.jpg
10028,fb888e2a6e2acca312352030cc8b24de,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb888e2a6e2acca312352030cc8b24de.jpg
10029,fb8c009186d200c2f49173d89f4a4a80,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb8c009186d200c2f49173d89f4a4a80.jpg
10030,fb9ad84feb0f23f26247056b830f6e36,irish_setter,39,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb9ad84feb0f23f26247056b830f6e36.jpg
10031,fb9c8b7e0b70b201898d930ed71163b6,tibetan_terrier,11,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb9c8b7e0b70b201898d930ed71163b6.jpg
10032,fb9cbd60c09b65c1032fc7dab93c8354,miniature_poodle,76,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb9cbd60c09b65c1032fc7dab93c8354.jpg
10033,fb9ee245256bc5c3e14f32c8c69cf6a8,pug,26,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fb9ee245256bc5c3e14f32c8c69cf6a8.jpg
10034,fba676383a9e3dd93dc1c4d50c54f48f,norwegian_elkhound,23,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fba676383a9e3dd93dc1c4d50c54f48f.jpg
10035,fba73e53151cb751f9c22e63de669923,pug,26,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fba73e53151cb751f9c22e63de669923.jpg
10036,fbaabd8210413b2084743c1f00d8c0f4,papillon,22,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbaabd8210413b2084743c1f00d8c0f4.jpg
10037,fbb02fe9f6a18d5e59c93e957dccf4fb,affenpinscher,69,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbb02fe9f6a18d5e59c93e957dccf4fb.jpg
10038,fbb86c8f93d2a1068520c0363a2079bc,japanese_spaniel,14,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbb86c8f93d2a1068520c0363a2079bc.jpg
10039,fbbae3a9f939903eb81b3d86ca4a8786,chesapeake_bay_retriever,55,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbbae3a9f939903eb81b3d86ca4a8786.jpg
10040,fbbe0a41f7fa5cd4b69f25d8693e55f9,scotch_terrier,56,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbbe0a41f7fa5cd4b69f25d8693e55f9.jpg
10041,fbc14efa3d420a5d5f4719a356446ad4,newfoundland,30,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbc14efa3d420a5d5f4719a356446ad4.jpg
10042,fbcc2af005aa6fa3c9cab4d1ac38bf06,malinois,99,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbcc2af005aa6fa3c9cab4d1ac38bf06.jpg
10043,fbcd86965ce247c0a44e50ff7b66a670,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbcd86965ce247c0a44e50ff7b66a670.jpg
10044,fbd5762e97073435f8b7942fc67a4d16,cardigan,84,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbd5762e97073435f8b7942fc67a4d16.jpg
10045,fbd70c8820a6fbcd21242284baa8ba27,shetland_sheepdog,86,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbd70c8820a6fbcd21242284baa8ba27.jpg
10046,fbd75ba5bf5ce7ef08a11a69c5ef263c,vizsla,109,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbd75ba5bf5ce7ef08a11a69c5ef263c.jpg
10047,fbdeba9ec017fc43c814e2688ad62402,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbdeba9ec017fc43c814e2688ad62402.jpg
10048,fbee719275e23f753f3cd1d9f83db21f,miniature_pinscher,18,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbee719275e23f753f3cd1d9f83db21f.jpg
10049,fbf3162c4df3f1a527cb0b26ef062704,australian_terrier,16,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbf3162c4df3f1a527cb0b26ef062704.jpg
10050,fbf6ac0549525e721d3d3e48e27db4c5,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/fbf6ac0549525e721d3d3e48e27db4c5.jpg
